Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","131","Malaysia","59","Egypt","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","29","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","25","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","748","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","352","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","440","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","674","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1370","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","391","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","255","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","410","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","418","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1018","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","665","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","782","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","742","","Official data"
"TM","Detailed trade matrix","131","Malaysia","68","France","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","486","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","513","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","702","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","901","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","482","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","914","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","695","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1260","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","2535","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","3297","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","4499","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","7175","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","6856","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5777","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","7627","","Official data"
"TM","Detailed trade matrix","131","Malaysia","79","Germany","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","7000","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","5418","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","2633","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","2104","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","1236","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","2143","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","11869","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","8448","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","4252","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","7865","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","3817","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","3795","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","4446","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","11207","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","8584","","Official data"
"TM","Detailed trade matrix","131","Malaysia","100","India","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","11919","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","7890","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","9081","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","6462","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","5458","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","2623","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2425","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1783","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1845","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","2143","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2076","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1895","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","1465","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","789","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","993","","Official data"
"TM","Detailed trade matrix","131","Malaysia","101","Indonesia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","790","","Official data"
"TM","Detailed trade matrix","131","Malaysia","102","Iran (Islamic Republic of)","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","106","Italy","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","111","","Official data"
"TM","Detailed trade matrix","131","Malaysia","106","Italy","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","25","","Official data"
"TM","Detailed trade matrix","131","Malaysia","106","Italy","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","84","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","32","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","5","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","28","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","65","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","27","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","43","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","47","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","107","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","97","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","62","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","93","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","109","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","17","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","79","","Official data"
"TM","Detailed trade matrix","131","Malaysia","110","Japan","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","83","","Official data"
"TM","Detailed trade matrix","131","Malaysia","114","Kenya","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","12","","Official data"
"TM","Detailed trade matrix","131","Malaysia","134","Malta","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","23","","Official data"
"TM","Detailed trade matrix","131","Malaysia","138","Mexico","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","2","","Official data"
"TM","Detailed trade matrix","131","Malaysia","28","Myanmar","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","5638","","Official data"
"TM","Detailed trade matrix","131","Malaysia","28","Myanmar","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","437","","Official data"
"TM","Detailed trade matrix","131","Malaysia","28","Myanmar","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","5","","Official data"
"TM","Detailed trade matrix","131","Malaysia","28","Myanmar","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","22","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","4838","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","134","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","652","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","551","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","641","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1507","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","2809","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","430","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","634","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","9055","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","7750","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","11275","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","6316","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","7713","","Official data"
"TM","Detailed trade matrix","131","Malaysia","150","Netherlands","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","3911","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","1918","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","958","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","500","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","992","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","2224","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2020","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","2501","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","949","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","549","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","476","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","147","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","334","","Official data"
"TM","Detailed trade matrix","131","Malaysia","156","New Zealand","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","18","","Official data"
"TM","Detailed trade matrix","131","Malaysia","159","Nigeria","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","162","Norway","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","221","Oman","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","78","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","5950","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","2116","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","5013","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","12369","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","27760","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","19670","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","5967","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","20439","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","30388","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2324","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","22090","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","33471","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","18414","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","25516","","Official data"
"TM","Detailed trade matrix","131","Malaysia","165","Pakistan","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","45375","","Official data"
"TM","Detailed trade matrix","131","Malaysia","166","Panama","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","27","","Official data"
"TM","Detailed trade matrix","131","Malaysia","171","Philippines","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","1","","Official data"
"TM","Detailed trade matrix","131","Malaysia","171","Philippines","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","173","Poland","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","10","","Official data"
"TM","Detailed trade matrix","131","Malaysia","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","29","","Official data"
"TM","Detailed trade matrix","131","Malaysia","185","Russian Federation","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","6","","Official data"
"TM","Detailed trade matrix","131","Malaysia","185","Russian Federation","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","54","","Official data"
"TM","Detailed trade matrix","131","Malaysia","185","Russian Federation","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","200","","Official data"
"TM","Detailed trade matrix","131","Malaysia","185","Russian Federation","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","27","","Official data"
"TM","Detailed trade matrix","131","Malaysia","185","Russian Federation","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","650","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","959","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","3505","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","2529","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2336","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1187","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","649","","Official data"
"TM","Detailed trade matrix","131","Malaysia","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","2063","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","10525","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","5360","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","13","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","12","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","6","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","2","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","2","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","4","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","200","Singapore","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","46","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","10","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","43","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","22","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","28","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","8","","Official data"
"TM","Detailed trade matrix","131","Malaysia","202","South Africa","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","31","","Official data"
"TM","Detailed trade matrix","131","Malaysia","203","Spain","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","203","Spain","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","203","Spain","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1","","Official data"
"TM","Detailed trade matrix","131","Malaysia","203","Spain","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","6","","Official data"
"TM","Detailed trade matrix","131","Malaysia","38","Sri Lanka","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","10","","Official data"
"TM","Detailed trade matrix","131","Malaysia","38","Sri Lanka","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","102","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","261","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","26","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","257","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","202","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","52","","Official data"
"TM","Detailed trade matrix","131","Malaysia","211","Switzerland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","50","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","111","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","15","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","6","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","9","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","120","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","4","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","41","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","29","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","4","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","125","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","16","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","216","Thailand","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","64","","Official data"
"TM","Detailed trade matrix","131","Malaysia","223","Turkey","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","134","","Official data"
"TM","Detailed trade matrix","131","Malaysia","223","Turkey","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","131","Malaysia","223","Turkey","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","26","","Official data"
"TM","Detailed trade matrix","131","Malaysia","223","Turkey","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","5","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","50","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","150","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","0","","Official data"
